id,date,time,direction,motorcycle,car,bus,truck
2375,2023-09-26,08:30,JalanPRamlee,79.0,166.0,1.0,0.0
2376,2023-09-26,08:30,JalanPenang,82.0,124.0,1.0,2.0
2377,2023-09-26,08:45,stadium,,,,
2378,2023-09-26,08:45,JalanPerak,90.0,139.0,1.0,1.0
2379,2023-09-26,08:45,JalanPRamlee,101.0,122.0,4.0,0.0
2380,2023-09-26,08:45,JalanPenang,94.0,143.0,7.0,0.0
2381,2023-09-26,12:00,stadium,45.0,134.0,2.0,1.0
2382,2023-09-26,12:00,JalanPerak,60.0,68.0,2.0,1.0
2383,2023-09-26,12:00,JalanPRamlee,39.0,69.0,2.0,1.0
2384,2023-09-26,12:00,JalanPenang,65.0,74.0,6.0,0.0
2385,2023-09-26,12:15,stadium,82.0,117.0,4.0,2.0
2386,2023-09-26,12:15,JalanPerak,56.0,60.0,0.0,1.0
2387,2023-09-26,12:15,JalanPRamlee,41.0,39.0,4.0,0.0
2388,2023-09-26,12:15,JalanPenang,57.0,59.0,8.0,0.0
2389,2023-09-26,12:30,stadium,53.0,94.0,2.0,2.0
2390,2023-09-26,12:30,JalanPerak,68.0,83.0,4.0,0.0
2391,2023-09-26,12:30,JalanPRamlee,52.0,54.0,1.0,1.0
2392,2023-09-26,12:30,JalanPenang,65.0,88.0,12.0,2.0
2393,2023-09-26,12:45,stadium,,,,
2394,2023-09-26,12:45,JalanPerak,39.0,89.0,3.0,3.0
2395,2023-09-26,12:45,JalanPRamlee,,,,
2396,2023-09-26,12:45,JalanPenang,,,,
2397,2023-09-26,13:00,stadium,87.0,118.0,5.0,1.0
2398,2023-09-26,13:00,JalanPerak,0.0,0.0,0.0,0.0
2399,2023-09-26,13:00,JalanPRamlee,36.0,86.0,2.0,1.0
2400,2023-09-26,13:00,JalanPenang,63.0,80.0,10.0,1.0
2401,2023-09-26,13:15,stadium,68.0,67.0,4.0,0.0
2402,2023-09-26,13:15,JalanPerak,0.0,0.0,0.0,0.0
2403,2023-09-26,13:15,JalanPRamlee,34.0,105.0,2.0,1.0
2404,2023-09-26,13:15,JalanPenang,62.0,85.0,5.0,1.0
2405,2023-09-26,13:30,stadium,44.0,95.0,3.0,0.0
2406,2023-09-26,13:30,JalanPerak,0.0,0.0,0.0,0.0
2407,2023-09-26,13:30,JalanPRamlee,51.0,117.0,2.0,1.0
2408,2023-09-26,13:30,JalanPenang,72.0,92.0,3.0,0.0
2409,2023-09-26,13:45,stadium,,,,
2410,2023-09-26,13:45,JalanPerak,0.0,0.0,0.0,0.0
2411,2023-09-26,13:45,JalanPRamlee,56.0,101.0,4.0,1.0
2412,2023-09-26,13:45,JalanPenang,,,,
2413,2023-09-26,17:00,stadium,60.0,152.0,0.0,14.0
2414,2023-09-26,17:00,JalanPerak,71.0,131.0,2.0,0.0
2415,2023-09-26,17:00,JalanPRamlee,62.0,123.0,3.0,0.0
2416,2023-09-26,17:00,JalanPenang,83.0,144.0,5.0,1.0
2417,2023-09-26,17:15,stadium,90.0,170.0,4.0,1.0
2418,2023-09-26,17:15,JalanPerak,56.0,71.0,2.0,2.0
2419,2023-09-26,17:15,JalanPRamlee,48.0,117.0,0.0,1.0
2420,2023-09-26,17:15,JalanPenang,68.0,127.0,9.0,4.0
2421,2023-09-26,17:30,stadium,96.0,169.0,4.0,1.0
2422,2023-09-26,17:30,JalanPerak,49.0,79.0,0.0,0.0
2423,2023-09-26,17:30,JalanPRamlee,66.0,131.0,1.0,0.0
2424,2023-09-26,17:30,JalanPenang,107.0,188.0,3.0,1.0
2425,2023-09-26,17:45,stadium,89.0,180.0,5.0,0.0
2426,2023-09-26,17:45,JalanPerak,,,,
2427,2023-09-26,17:45,JalanPRamlee,63.0,117.0,1.0,1.0
2428,2023-09-26,17:45,JalanPenang,87.0,195.0,3.0,2.0
2429,2023-09-26,18:00,stadium,109.0,257.0,4.0,0.0
2430,2023-09-26,18:00,JalanPerak,75.0,129.0,2.0,0.0
2431,2023-09-26,18:00,JalanPRamlee,60.0,126.0,0.0,1.0
2432,2023-09-26,18:00,JalanPenang,93.0,212.0,3.0,2.0
2433,2023-09-26,18:15,stadium,118.0,209.0,8.0,0.0
2434,2023-09-26,18:15,JalanPerak,53.0,118.0,1.0,0.0
2435,2023-09-26,18:15,JalanPRamlee,70.0,137.0,0.0,1.0
2436,2023-09-26,18:15,JalanPenang,111.0,165.0,3.0,0.0
2437,2023-09-26,18:30,stadium,121.0,215.0,1.0,2.0
2438,2023-09-26,18:30,JalanPerak,64.0,131.0,0.0,0.0
2439,2023-09-26,18:30,JalanPRamlee,57.0,123.0,1.0,0.0
2440,2023-09-26,18:30,JalanPenang,89.0,113.0,8.0,1.0
2441,2023-09-26,18:45,stadium,,,,
2442,2023-09-26,18:45,JalanPerak,,,,
2443,2023-09-26,18:45,JalanPRamlee,65.0,119.0,3.0,1.0
2444,2023-09-26,18:45,JalanPenang,,,,
2445,2023-09-27,07:00,stadium,71.0,82.0,0.0,1.0
2446,2023-09-27,07:00,JalanPerak,82.0,135.0,1.0,1.0
2447,2023-09-27,07:00,JalanPRamlee,55.0,134.0,1.0,1.0
2448,2023-09-27,07:00,JalanPenang,82.0,120.0,2.0,0.0
2449,2023-09-27,07:15,stadium,81.0,95.0,10.0,6.0
2450,2023-09-27,07:15,JalanPerak,79.0,147.0,1.0,1.0
2451,2023-09-27,07:15,JalanPRamlee,66.0,121.0,0.0,0.0
2452,2023-09-27,07:15,JalanPenang,56.0,131.0,0.0,0.0
2453,2023-09-27,07:30,stadium,69.0,118.0,1.0,2.0
2454,2023-09-27,07:30,JalanPerak,110.0,112.0,2.0,1.0
2455,2023-09-27,07:30,JalanPRamlee,56.0,119.0,0.0,1.0
2456,2023-09-27,07:30,JalanPenang,26.0,118.0,2.0,1.0
2457,2023-09-27,07:45,stadium,,,,
2458,2023-09-27,07:45,JalanPerak,85.0,123.0,0.0,5.0
2459,2023-09-27,07:45,JalanPRamlee,57.0,133.0,1.0,0.0
2460,2023-09-27,07:45,JalanPenang,40.0,140.0,1.0,1.0
2461,2023-09-27,08:00,stadium,49.0,65.0,2.0,0.0
2462,2023-09-27,08:00,JalanPerak,122.0,148.0,1.0,2.0
2463,2023-09-27,08:00,JalanPRamlee,70.0,147.0,2.0,0.0
2464,2023-09-27,08:00,JalanPenang,70.0,127.0,2.0,2.0
2465,2023-09-27,08:15,stadium,51.0,93.0,1.0,1.0
2466,2023-09-27,08:15,JalanPerak,96.0,156.0,6.0,0.0
2467,2023-09-27,08:15,JalanPRamlee,79.0,169.0,2.0,1.0
2468,2023-09-27,08:15,JalanPenang,59.0,163.0,12.0,0.0
2469,2023-09-27,08:30,stadium,68.0,110.0,2.0,1.0
2470,2023-09-27,08:30,JalanPerak,85.0,137.0,2.0,0.0
2471,2023-09-27,08:30,JalanPRamlee,100.0,183.0,4.0,1.0
2472,2023-09-27,08:30,JalanPenang,41.0,146.0,7.0,0.0
2473,2023-09-27,08:45,stadium,,,,
2474,2023-09-27,08:45,JalanPerak,112.0,147.0,0.0,0.0
2475,2023-09-27,08:45,JalanPRamlee,88.0,178.0,5.0,0.0
2476,2023-09-27,08:45,JalanPenang,74.0,108.0,13.0,2.0
2477,2023-09-27,12:00,stadium,96.0,132.0,4.0,0.0
2478,2023-09-27,12:00,JalanPerak,108.0,105.0,3.0,1.0
2479,2023-09-27,12:00,JalanPRamlee,88.0,111.0,6.0,0.0
2480,2023-09-27,12:00,JalanPenang,106.0,128.0,18.0,2.0
2481,2023-09-27,12:15,stadium,85.0,149.0,13.0,1.0
2482,2023-09-27,12:15,JalanPerak,128.0,155.0,5.0,0.0
2483,2023-09-27,12:15,JalanPRamlee,67.0,128.0,4.0,1.0
2484,2023-09-27,12:15,JalanPenang,90.0,140.0,15.0,4.0
2485,2023-09-27,12:30,stadium,117.0,171.0,5.0,1.0
2486,2023-09-27,12:30,JalanPerak,129.0,170.0,2.0,0.0
2487,2023-09-27,12:30,JalanPRamlee,80.0,116.0,5.0,0.0
2488,2023-09-27,12:30,JalanPenang,123.0,161.0,8.0,3.0
2489,2023-09-27,12:45,stadium,,,,
2490,2023-09-27,12:45,JalanPerak,,,,
2491,2023-09-27,12:45,JalanPRamlee,82.0,159.0,2.0,0.0
2492,2023-09-27,12:45,JalanPenang,110.0,145.0,18.0,1.0
2493,2023-09-27,13:00,stadium,138.0,178.0,3.0,1.0
2494,2023-09-27,13:00,JalanPerak,103.0,125.0,3.0,0.0
2495,2023-09-27,13:00,JalanPRamlee,71.0,161.0,3.0,2.0
2496,2023-09-27,13:00,JalanPenang,89.0,141.0,13.0,2.0
2497,2023-09-27,13:15,stadium,132.0,160.0,10.0,2.0
2498,2023-09-27,13:15,JalanPerak,102.0,129.0,3.0,3.0
2499,2023-09-27,13:15,JalanPRamlee,60.0,124.0,10.0,2.0
2500,2023-09-27,13:15,JalanPenang,77.0,131.0,4.0,1.0
2501,2023-09-27,13:30,stadium,86.0,124.0,6.0,1.0
2502,2023-09-27,13:30,JalanPerak,74.0,107.0,7.0,0.0
2503,2023-09-27,13:30,JalanPRamlee,99.0,211.0,2.0,1.0
2504,2023-09-27,13:30,JalanPenang,89.0,120.0,11.0,3.0
2505,2023-09-27,13:45,stadium,,,,
2506,2023-09-27,13:45,JalanPerak,,,,
2507,2023-09-27,13:45,JalanPRamlee,63.0,132.0,1.0,4.0
2508,2023-09-27,13:45,JalanPenang,103.0,131.0,10.0,0.0
2509,2023-09-27,17:00,stadium,,,,
2510,2023-09-27,17:00,JalanPerak,,,,
2511,2023-09-27,17:00,JalanPRamlee,,,,
2512,2023-09-27,17:00,JalanPenang,,,,
2513,2023-09-27,17:15,stadium,,,,
2514,2023-09-27,17:15,JalanPerak,,,,
2515,2023-09-27,17:15,JalanPRamlee,,,,
2516,2023-09-27,17:15,JalanPenang,,,,
2517,2023-09-27,17:30,stadium,,,,
2518,2023-09-27,17:30,JalanPerak,,,,
2519,2023-09-27,17:30,JalanPRamlee,,,,
2520,2023-09-27,17:30,JalanPenang,,,,
2521,2023-09-27,17:45,stadium,,,,
2522,2023-09-27,17:45,JalanPerak,,,,
2523,2023-09-27,17:45,JalanPRamlee,,,,
2524,2023-09-27,17:45,JalanPenang,,,,
2525,2023-09-27,18:00,stadium,,,,
2526,2023-09-27,18:00,JalanPerak,,,,
2527,2023-09-27,18:00,JalanPRamlee,,,,
2528,2023-09-27,18:00,JalanPenang,,,,
2529,2023-09-27,18:15,stadium,,,,
2530,2023-09-27,18:15,JalanPerak,,,,
2531,2023-09-27,18:15,JalanPRamlee,,,,
2532,2023-09-27,18:15,JalanPenang,,,,
2533,2023-09-27,18:30,stadium,,,,
2534,2023-09-27,18:30,JalanPerak,,,,
2535,2023-09-27,18:30,JalanPRamlee,,,,
2536,2023-09-27,18:30,JalanPenang,,,,
2537,2023-09-28,07:00,stadium,17.0,36.0,1.0,0.0
2538,2023-09-28,07:00,JalanPerak,25.0,60.0,0.0,0.0
2539,2023-09-28,07:00,JalanPRamlee,,,,
2540,2023-09-28,07:00,JalanPenang,29.0,62.0,10.0,2.0
2541,2023-09-28,07:15,stadium,30.0,71.0,0.0,0.0
2542,2023-09-28,07:15,JalanPerak,41.0,74.0,1.0,1.0
2543,2023-09-28,07:15,JalanPRamlee,,,,
2544,2023-09-28,07:15,JalanPenang,34.0,90.0,0.0,3.0
2545,2023-09-28,07:30,stadium,41.0,72.0,2.0,0.0
2546,2023-09-28,07:30,JalanPerak,57.0,107.0,1.0,2.0
2547,2023-09-28,07:30,JalanPRamlee,,,,
2548,2023-09-28,07:30,JalanPenang,33.0,113.0,2.0,2.0
2549,2023-09-28,07:45,stadium,,,,
2550,2023-09-28,07:45,JalanPerak,,,,
2551,2023-09-28,07:45,JalanPRamlee,,,,
2552,2023-09-28,07:45,JalanPenang,,,,
2553,2023-09-28,08:00,stadium,35.0,94.0,1.0,0.0
2554,2023-09-28,08:00,JalanPerak,62.0,136.0,2.0,1.0
2555,2023-09-28,08:00,JalanPRamlee,,,,
2556,2023-09-28,08:00,JalanPenang,61.0,80.0,6.0,3.0
2557,2023-09-28,08:15,stadium,52.0,134.0,1.0,2.0
2558,2023-09-28,08:15,JalanPerak,87.0,146.0,2.0,1.0
2559,2023-09-28,08:15,JalanPRamlee,,,,
2560,2023-09-28,08:15,JalanPenang,84.0,120.0,4.0,1.0
2561,2023-09-28,08:30,stadium,80.0,132.0,3.0,2.0
2562,2023-09-28,08:30,JalanPerak,68.0,149.0,1.0,0.0
2563,2023-09-28,08:30,JalanPRamlee,,,,
2564,2023-09-28,08:30,JalanPenang,89.0,121.0,11.0,1.0
2565,2023-09-28,08:45,stadium,,,,
2566,2023-09-28,08:45,JalanPerak,,,,
2567,2023-09-28,08:45,JalanPRamlee,,,,
2568,2023-09-28,08:45,JalanPenang,,,,
2569,2023-09-28,12:00,stadium,116.0,138.0,5.0,2.0
2570,2023-09-28,12:00,JalanPerak,109.0,122.0,3.0,2.0
2571,2023-09-28,12:00,JalanPRamlee,158.0,123.0,9.0,0.0
2572,2023-09-28,12:00,JalanPenang,119.0,130.0,8.0,0.0
2573,2023-09-28,12:15,stadium,112.0,146.0,4.0,2.0
2574,2023-09-28,12:15,JalanPerak,124.0,102.0,7.0,1.0
2575,2023-09-28,12:15,JalanPRamlee,161.0,134.0,7.0,2.0
2576,2023-09-28,12:15,JalanPenang,107.0,155.0,14.0,0.0
2577,2023-09-28,12:30,stadium,103.0,171.0,19.0,0.0
2578,2023-09-28,12:30,JalanPerak,105.0,114.0,3.0,0.0
2579,2023-09-28,12:30,JalanPRamlee,135.0,102.0,6.0,1.0
2580,2023-09-28,12:30,JalanPenang,114.0,160.0,14.0,0.0
2581,2023-09-28,12:45,stadium,,,,
2582,2023-09-28,12:45,JalanPerak,94.0,101.0,2.0,1.0
2583,2023-09-28,12:45,JalanPRamlee,131.0,97.0,4.0,0.0
2584,2023-09-28,12:45,JalanPenang,111.0,127.0,6.0,0.0
2585,2023-09-28,13:00,stadium,80.0,132.0,4.0,1.0
2586,2023-09-28,13:00,JalanPerak,96.0,95.0,1.0,0.0
2587,2023-09-28,13:00,JalanPRamlee,104.0,103.0,8.0,3.0
2588,2023-09-28,13:00,JalanPenang,103.0,131.0,13.0,1.0
2589,2023-09-28,13:15,stadium,88.0,129.0,3.0,0.0
2590,2023-09-28,13:15,JalanPerak,72.0,90.0,4.0,1.0
2591,2023-09-28,13:15,JalanPRamlee,127.0,137.0,3.0,1.0
2592,2023-09-28,13:15,JalanPenang,94.0,129.0,7.0,2.0
2593,2023-09-28,13:30,stadium,127.0,167.0,4.0,0.0
2594,2023-09-28,13:30,JalanPerak,70.0,99.0,3.0,0.0
2595,2023-09-28,13:30,JalanPRamlee,101.0,85.0,5.0,0.0
2596,2023-09-28,13:30,JalanPenang,105.0,108.0,6.0,1.0
2597,2023-09-28,13:45,stadium,,,,
2598,2023-09-28,13:45,JalanPerak,95.0,78.0,1.0,0.0
2599,2023-09-28,13:45,JalanPRamlee,112.0,80.0,4.0,0.0
2600,2023-09-28,13:45,JalanPenang,,,,
2601,2023-09-28,17:00,stadium,93.0,164.0,2.0,0.0
2602,2023-09-28,17:00,JalanPerak,54.0,83.0,1.0,0.0
2603,2023-09-28,17:00,JalanPRamlee,93.0,115.0,2.0,0.0
2604,2023-09-28,17:00,JalanPenang,78.0,105.0,5.0,0.0
2605,2023-09-28,17:15,stadium,92.0,131.0,2.0,0.0
2606,2023-09-28,17:15,JalanPerak,81.0,107.0,3.0,1.0
2607,2023-09-28,17:15,JalanPRamlee,119.0,50.0,5.0,0.0
2608,2023-09-28,17:15,JalanPenang,87.0,86.0,4.0,0.0
2609,2023-09-28,17:30,stadium,90.0,143.0,2.0,1.0
2610,2023-09-28,17:30,JalanPerak,53.0,85.0,0.0,0.0
2611,2023-09-28,17:30,JalanPRamlee,71.0,61.0,1.0,0.0
2612,2023-09-28,17:30,JalanPenang,101.0,104.0,4.0,2.0
2613,2023-09-28,17:45,stadium,,,,
2614,2023-09-28,17:45,JalanPerak,57.0,94.0,1.0,1.0
2615,2023-09-28,17:45,JalanPRamlee,137.0,87.0,3.0,0.0
2616,2023-09-28,17:45,JalanPenang,133.0,98.0,4.0,1.0
2617,2023-09-28,18:00,stadium,99.0,167.0,3.0,0.0
2618,2023-09-28,18:00,JalanPerak,48.0,55.0,2.0,0.0
2619,2023-09-28,18:00,JalanPRamlee,120.0,111.0,1.0,3.0
2620,2023-09-28,18:00,JalanPenang,71.0,153.0,5.0,1.0
2621,2023-09-28,18:15,stadium,73.0,189.0,1.0,2.0
2622,2023-09-28,18:15,JalanPerak,77.0,105.0,3.0,0.0
2623,2023-09-28,18:15,JalanPRamlee,105.0,87.0,1.0,1.0
2624,2023-09-28,18:15,JalanPenang,92.0,144.0,3.0,1.0
2625,2023-09-28,18:30,stadium,77.0,139.0,3.0,1.0
2626,2023-09-28,18:30,JalanPerak,61.0,85.0,1.0,1.0
2627,2023-09-28,18:30,JalanPRamlee,109.0,112.0,2.0,1.0
2628,2023-09-28,18:30,JalanPenang,81.0,135.0,4.0,1.0
2629,2023-09-28,18:45,stadium,,,,
2630,2023-09-28,18:45,JalanPerak,88.0,108.0,0.0,0.0
2631,2023-09-28,18:45,JalanPRamlee,79.0,83.0,1.0,0.0
2632,2023-09-28,18:45,JalanPenang,,,,
2633,2023-09-29,07:00,stadium,,,,
2634,2023-09-29,07:00,JalanPerak,,,,
2635,2023-09-29,07:00,JalanPRamlee,,,,
2636,2023-09-29,07:00,JalanPenang,,,,
2637,2023-09-29,07:15,stadium,,,,
2638,2023-09-29,07:15,JalanPerak,,,,
2639,2023-09-29,07:15,JalanPRamlee,,,,
2640,2023-09-29,07:15,JalanPenang,,,,
2641,2023-09-29,07:30,stadium,,,,
2642,2023-09-29,07:30,JalanPerak,,,,
2643,2023-09-29,07:30,JalanPRamlee,,,,
2644,2023-09-29,07:30,JalanPenang,,,,
2645,2023-09-29,07:45,stadium,,,,
2646,2023-09-29,07:45,JalanPerak,,,,
2647,2023-09-29,07:45,JalanPRamlee,,,,
2648,2023-09-29,07:45,JalanPenang,,,,
2649,2023-09-29,08:00,stadium,,,,
2650,2023-09-29,08:00,JalanPerak,,,,
2651,2023-09-29,08:00,JalanPRamlee,,,,
2652,2023-09-29,08:00,JalanPenang,,,,
2653,2023-09-29,08:15,stadium,,,,
2654,2023-09-29,08:15,JalanPerak,,,,
2655,2023-09-29,08:15,JalanPRamlee,,,,
2656,2023-09-29,08:15,JalanPenang,,,,
2657,2023-09-29,08:30,stadium,,,,
2658,2023-09-29,08:30,JalanPerak,,,,
2659,2023-09-29,08:30,JalanPRamlee,,,,
2660,2023-09-29,08:30,JalanPenang,,,,
2661,2023-09-29,08:45,stadium,,,,
2662,2023-09-29,08:45,JalanPerak,,,,
2663,2023-09-29,08:45,JalanPRamlee,,,,
2664,2023-09-29,08:45,JalanPenang,,,,
2665,2023-09-29,12:00,stadium,,,,
2666,2023-09-29,12:00,JalanPerak,,,,
2667,2023-09-29,12:00,JalanPRamlee,,,,
2668,2023-09-29,12:00,JalanPenang,,,,
2669,2023-09-29,12:15,stadium,,,,
2670,2023-09-29,12:15,JalanPerak,,,,
2671,2023-09-29,12:15,JalanPRamlee,,,,
2672,2023-09-29,12:15,JalanPenang,,,,
2673,2023-09-29,12:30,stadium,,,,
2674,2023-09-29,12:30,JalanPerak,,,,
2675,2023-09-29,12:30,JalanPRamlee,,,,
2676,2023-09-29,12:30,JalanPenang,,,,
2677,2023-09-29,12:45,stadium,,,,
2678,2023-09-29,12:45,JalanPerak,,,,
2679,2023-09-29,12:45,JalanPRamlee,,,,
2680,2023-09-29,12:45,JalanPenang,,,,
2681,2023-09-29,13:00,stadium,,,,
2682,2023-09-29,13:00,JalanPerak,,,,
2683,2023-09-29,13:00,JalanPRamlee,,,,
2684,2023-09-29,13:00,JalanPenang,,,,
2685,2023-09-29,13:15,stadium,,,,
2686,2023-09-29,13:15,JalanPerak,,,,
2687,2023-09-29,13:15,JalanPRamlee,,,,
2688,2023-09-29,13:15,JalanPenang,,,,
2689,2023-09-29,13:30,stadium,,,,
2690,2023-09-29,13:30,JalanPerak,,,,
2691,2023-09-29,13:30,JalanPRamlee,,,,
2692,2023-09-29,13:30,JalanPenang,,,,
2693,2023-09-29,13:45,stadium,,,,
2694,2023-09-29,13:45,JalanPerak,,,,
2695,2023-09-29,13:45,JalanPRamlee,,,,
2696,2023-09-29,13:45,JalanPenang,,,,
2697,2023-09-29,17:00,stadium,,,,
2698,2023-09-29,17:00,JalanPerak,,,,
2699,2023-09-29,17:00,JalanPRamlee,,,,
2700,2023-09-29,17:00,JalanPenang,,,,
2701,2023-09-29,17:15,stadium,,,,
2702,2023-09-29,17:15,JalanPerak,,,,
2703,2023-09-29,17:15,JalanPRamlee,,,,
2704,2023-09-29,17:15,JalanPenang,,,,
2705,2023-09-29,17:30,stadium,,,,
2706,2023-09-29,17:30,JalanPerak,,,,
2707,2023-09-29,17:30,JalanPRamlee,,,,
2708,2023-09-29,17:30,JalanPenang,,,,
2709,2023-09-29,17:45,stadium,,,,
2710,2023-09-29,17:45,JalanPerak,,,,
2711,2023-09-29,17:45,JalanPRamlee,,,,
2712,2023-09-29,17:45,JalanPenang,,,,
2713,2023-09-29,18:00,stadium,,,,
2714,2023-09-29,18:00,JalanPerak,,,,
2715,2023-09-29,18:00,JalanPRamlee,,,,
2716,2023-09-29,18:00,JalanPenang,,,,
2717,2023-09-29,18:15,stadium,,,,
2718,2023-09-29,18:15,JalanPerak,,,,
2719,2023-09-29,18:15,JalanPRamlee,,,,
2720,2023-09-29,18:15,JalanPenang,,,,
2721,2023-09-29,18:30,stadium,,,,
2722,2023-09-29,18:30,JalanPerak,,,,
2723,2023-09-29,18:30,JalanPRamlee,,,,
2724,2023-09-29,18:30,JalanPenang,,,,
2725,2023-09-30,07:00,stadium,,,,
2726,2023-09-30,07:00,JalanPerak,,,,
2727,2023-09-30,07:00,JalanPRamlee,,,,
2728,2023-09-30,07:00,JalanPenang,,,,
2729,2023-09-30,07:15,stadium,,,,
2730,2023-09-30,07:15,JalanPerak,,,,
2731,2023-09-30,07:15,JalanPRamlee,,,,
2732,2023-09-30,07:15,JalanPenang,,,,
2733,2023-09-30,07:30,stadium,,,,
2734,2023-09-30,07:30,JalanPerak,,,,
2735,2023-09-30,07:30,JalanPRamlee,,,,
2736,2023-09-30,07:30,JalanPenang,,,,
2737,2023-09-30,07:45,stadium,,,,
2738,2023-09-30,07:45,JalanPerak,,,,
2739,2023-09-30,07:45,JalanPRamlee,,,,
2740,2023-09-30,07:45,JalanPenang,,,,
2741,2023-09-30,08:00,stadium,,,,
2742,2023-09-30,08:00,JalanPerak,,,,
2743,2023-09-30,08:00,JalanPRamlee,,,,
2744,2023-09-30,08:00,JalanPenang,,,,
2745,2023-09-30,08:15,stadium,,,,
2746,2023-09-30,08:15,JalanPerak,,,,
2747,2023-09-30,08:15,JalanPRamlee,,,,
2748,2023-09-30,08:15,JalanPenang,,,,
2749,2023-09-30,08:30,stadium,,,,
2750,2023-09-30,08:30,JalanPerak,,,,
2751,2023-09-30,08:30,JalanPRamlee,,,,
2752,2023-09-30,08:30,JalanPenang,,,,
2753,2023-09-30,08:45,stadium,,,,
2754,2023-09-30,08:45,JalanPerak,,,,
2755,2023-09-30,08:45,JalanPRamlee,,,,
2756,2023-09-30,08:45,JalanPenang,,,,
2757,2023-09-30,12:00,stadium,,,,
2758,2023-09-30,12:00,JalanPerak,,,,
2759,2023-09-30,12:00,JalanPRamlee,,,,
2760,2023-09-30,12:00,JalanPenang,,,,
2761,2023-09-30,12:15,stadium,,,,
2762,2023-09-30,12:15,JalanPerak,,,,
2763,2023-09-30,12:15,JalanPRamlee,,,,
2764,2023-09-30,12:15,JalanPenang,,,,
2765,2023-09-30,12:30,stadium,,,,
2766,2023-09-30,12:30,JalanPerak,,,,
2767,2023-09-30,12:30,JalanPRamlee,,,,
2768,2023-09-30,12:30,JalanPenang,,,,
2769,2023-09-30,12:45,stadium,,,,
2770,2023-09-30,12:45,JalanPerak,,,,
2771,2023-09-30,12:45,JalanPRamlee,,,,
2772,2023-09-30,12:45,JalanPenang,,,,
2773,2023-09-30,13:00,stadium,,,,
2774,2023-09-30,13:00,JalanPerak,,,,
2775,2023-09-30,13:00,JalanPRamlee,,,,
2776,2023-09-30,13:00,JalanPenang,,,,
2777,2023-09-30,13:15,stadium,,,,
2778,2023-09-30,13:15,JalanPerak,,,,
2779,2023-09-30,13:15,JalanPRamlee,,,,
2780,2023-09-30,13:15,JalanPenang,,,,
2781,2023-09-30,13:30,stadium,,,,
2782,2023-09-30,13:30,JalanPerak,,,,
2783,2023-09-30,13:30,JalanPRamlee,,,,
2784,2023-09-30,13:30,JalanPenang,,,,
2785,2023-09-30,13:45,stadium,,,,
2786,2023-09-30,13:45,JalanPerak,,,,
2787,2023-09-30,13:45,JalanPRamlee,,,,
2788,2023-09-30,13:45,JalanPenang,,,,
2789,2023-09-30,17:00,stadium,,,,
2790,2023-09-30,17:00,JalanPerak,,,,
2791,2023-09-30,17:00,JalanPRamlee,,,,
2792,2023-09-30,17:00,JalanPenang,,,,
2793,2023-09-30,17:15,stadium,,,,
2794,2023-09-30,17:15,JalanPerak,,,,
2795,2023-09-30,17:15,JalanPRamlee,,,,
2796,2023-09-30,17:15,JalanPenang,,,,
2797,2023-09-30,17:30,stadium,,,,
2798,2023-09-30,17:30,JalanPerak,,,,
2799,2023-09-30,17:30,JalanPRamlee,,,,
2800,2023-09-30,17:30,JalanPenang,,,,
2801,2023-09-30,17:45,stadium,,,,
2802,2023-09-30,17:45,JalanPerak,,,,
2803,2023-09-30,17:45,JalanPRamlee,,,,
2804,2023-09-30,17:45,JalanPenang,,,,
2805,2023-09-30,18:00,stadium,,,,
2806,2023-09-30,18:00,JalanPerak,,,,
2807,2023-09-30,18:00,JalanPRamlee,,,,
2808,2023-09-30,18:00,JalanPenang,,,,
2809,2023-09-30,18:15,stadium,,,,
2810,2023-09-30,18:15,JalanPerak,,,,
2811,2023-09-30,18:15,JalanPRamlee,,,,
2812,2023-09-30,18:15,JalanPenang,,,,
2813,2023-09-30,18:30,stadium,,,,
2814,2023-09-30,18:30,JalanPerak,,,,
2815,2023-09-30,18:30,JalanPRamlee,,,,
2816,2023-09-30,18:30,JalanPenang,,,,
